Cell_ID,Cell_class_id,Cell_class,Cell_class_name
86b7d216-4381-424a-99c7-a257269ef659,3,Excitatory,Excitatory
a032761e-3548-4180-9327-3d508d19f34a,6,OD Immature 1,OD Immature
8b29b6b1-2ccc-4545-9b4c-6371ce0182f4,4,Inhibitory,Inhibitory
c56f8f41-6df5-4370-83c7-90771ae85fd7,3,Excitatory,Excitatory
93c38705-6f9a-4f22-bf4b-815a0bd2ca73,3,Excitatory,Excitatory
c9a5e913-4d6b-40ec-9a7b-f7187e7345ed,3,Excitatory,Excitatory
b4d2a581-ebbf-4eb3-ac21-a81c4cf1cf57,3,Excitatory,Excitatory
3442764c-2da5-43d1-9fd8-6342e7c23f21,0,Astrocyte,Astrocyte
ffee9690-7a72-45f3-8f92-b284f54f87cf,3,Excitatory,Excitatory
2479df20-abe3-4c3b-a5a0-8de865e89f1a,0,Astrocyte,Astrocyte
308173f4-045a-4ddf-9467-5ddea8b08025,6,OD Immature 1,OD Immature
cff79917-d502-4a1a-9cfc-42e37a67cfe9,4,Inhibitory,Inhibitory
7e3e4034-f817-4849-8986-bcba6e191706,3,Excitatory,Excitatory
4c4d5665-e136-48df-be3f-00c9bcca73d5,0,Astrocyte,Astrocyte
44508205-1f0a-4581-8f14-dfc4cae71433,4,Inhibitory,Inhibitory
40619d13-a24a-44de-a83a-99093634ef13,4,Inhibitory,Inhibitory
a8b72fd4-4110-4013-b67e-cb8a1ed49153,0,Astrocyte,Astrocyte
62feaed9-8b7b-4f82-87b5-3d7ea7b9d9db,0,Astrocyte,Astrocyte
22479b5b-d72b-40a4-a0bd-b1ead0a62f67,0,Astrocyte,Astrocyte
64053ea3-fbfe-493d-ad51-4cd09d9ada32,3,Excitatory,Excitatory
a8458126-d945-48bf-8525-2a57c6b15a64,2,Ependymal,Ependymal
26982d14-a533-4d39-a933-cb32082728e7,2,Ependymal,Ependymal
fb12bceb-670c-4a29-bdcd-004b4f08d1db,2,Ependymal,Ependymal
c5b4c762-dafd-4ac5-8921-8caa15355fb5,2,Ependymal,Ependymal
e947d866-9eac-49bc-806f-a54786be0deb,3,Excitatory,Excitatory
bf6d45c8-d746-4bff-af6a-475b476d8cbe,4,Inhibitory,Inhibitory
35a81a97-a922-4d86-8230-0915ca6899a3,4,Inhibitory,Inhibitory
6925705b-c4bc-4edc-add6-9b6ef3f6804e,4,Inhibitory,Inhibitory
87df24e2-d4c9-4b96-959e-9df5a17f64f3,3,Excitatory,Excitatory
0a19d04d-88c1-412e-aff2-bbabc9682184,2,Ependymal,Ependymal
2a16798b-5a1d-46b3-9247-d5ca8e595023,4,Inhibitory,Inhibitory
d2f5b0ef-0239-4456-aae4-233f5e348132,4,Inhibitory,Inhibitory
3c7ff5a3-de28-469d-9dcc-bf215d720ee3,0,Astrocyte,Astrocyte
6053bb68-4301-48ac-ba9a-b96b53f1a891,2,Ependymal,Ependymal
22e88ed9-d663-4600-8c5a-aba9edd1ccf4,4,Inhibitory,Inhibitory
8ce372a7-5d5c-410b-967c-f0fe6b92e0ab,4,Inhibitory,Inhibitory
68c06b5f-5abe-4369-a86c-669fb171de06,4,Inhibitory,Inhibitory
cb36d4bd-b15a-4aa4-be73-6cd4939d5ef0,4,Inhibitory,Inhibitory
1fd6280c-b8e8-4192-8b78-d93cf9f3f04d,4,Inhibitory,Inhibitory
d46dcc55-03d3-40e9-acc2-fc2c6a00328f,0,Astrocyte,Astrocyte
65d710d3-099a-46d7-b3ca-3fdee62a4d74,2,Ependymal,Ependymal
c9e025ff-c540-4b30-af8e-261bf3bee0b4,2,Ependymal,Ependymal
d7fe0eb8-2a40-4e3e-8d94-7aecd8779f41,2,Ependymal,Ependymal
02ca87e0-890e-45a2-8e91-8bfa9f28e85f,2,Ependymal,Ependymal
42324e2d-a53f-4fe0-a9ee-035f51b59454,4,Inhibitory,Inhibitory
2f49f178-b294-4f83-a2f3-1a65a0d62cf1,3,Excitatory,Excitatory
b96ed698-8c5f-43d1-b247-efb129995c5b,3,Excitatory,Excitatory
7b0a0243-f36f-433e-8fe4-598b05fcf7e5,4,Inhibitory,Inhibitory
ea9ea7e3-0957-4dba-adf2-efa197ecf306,2,Ependymal,Ependymal
6b7824d2-cb32-448a-b475-d12396517d4a,3,Excitatory,Excitatory
6d43328f-2635-40b7-ae38-bd6024838294,4,Inhibitory,Inhibitory
81780496-cc15-46d5-bb81-e31f3cd6477f,2,Ependymal,Ependymal
1f87e6c3-7a38-45aa-aece-3c0c14f4068e,3,Excitatory,Excitatory
fd0539bc-7df3-4fe9-9950-32bb6d86110f,2,Ependymal,Ependymal
c32437a8-1934-4e85-a250-3d4bfd08d687,2,Ependymal,Ependymal
8cb5713d-d582-418e-b592-981c83bcbe94,2,Ependymal,Ependymal
b70dedc4-698b-4eb3-b388-41f639d0f352,2,Ependymal,Ependymal
fe79943e-07ed-463d-a175-27568cc0491e,4,Inhibitory,Inhibitory
7ebf50c2-5c50-45f8-a4e6-234de1d9a76d,2,Ependymal,Ependymal
3e29648a-8335-4751-b213-3a9b3a411960,2,Ependymal,Ependymal
8e0e57ef-84e2-4194-a6f7-0bd60763cf36,4,Inhibitory,Inhibitory
1d8d0474-4b74-4902-9d39-5e0c2e48226b,2,Ependymal,Ependymal
7b775025-d550-4064-ad83-3100007aebc2,2,Ependymal,Ependymal
8174ea1c-b1ee-4e6e-9278-14912c4b002c,2,Ependymal,Ependymal
675151a1-606c-4a1d-b927-97ad1aa48c5f,3,Excitatory,Excitatory
fcb5cfb4-11d9-45c8-87b8-1f926bdfc985,4,Inhibitory,Inhibitory
074ec1c4-7a35-4e7b-9a83-89121a8bbebd,0,Astrocyte,Astrocyte
5fb83155-cfbb-4fc3-af71-9a25830592f1,2,Ependymal,Ependymal
95df9255-8046-4e3c-a801-61ca1078443f,2,Ependymal,Ependymal
fd3785cc-e9f3-4a55-ab51-130463200e57,2,Ependymal,Ependymal
f8479017-8900-49d5-ae4c-ac197b0afe20,3,Excitatory,Excitatory
7662c497-723f-4ba6-b864-e56b0da58c8b,2,Ependymal,Ependymal
4fd6aaa8-5162-4da9-b4d8-03b3255d5640,2,Ependymal,Ependymal
958bb5f1-5414-4019-b180-d0470dc3d8e6,2,Ependymal,Ependymal
0061ec24-b30e-4f91-82db-a7e4308f4500,2,Ependymal,Ependymal
b72de512-4b92-4946-a511-8c76908e22b9,2,Ependymal,Ependymal
7dbb8d27-61ff-4a5f-872f-8ef2e43ad222,2,Ependymal,Ependymal
23bf9f9d-7d18-495c-949c-76fa606df192,2,Ependymal,Ependymal
bb85f6fc-a574-4be0-8603-e76b406555a4,2,Ependymal,Ependymal
1ad6f01c-7e9e-4375-a974-407569b78712,2,Ependymal,Ependymal
f806748b-f6de-4aec-8e12-5e5651db1528,4,Inhibitory,Inhibitory
ed42f3b4-0f97-4be3-a92d-41bc2e2c2433,3,Excitatory,Excitatory
fc1c6aee-04a5-442b-bd2f-f0a6b146540c,0,Astrocyte,Astrocyte
ab03f35e-250e-443b-a1a6-73682eb502d8,3,Excitatory,Excitatory
05ce55b5-05ff-47bf-9f97-839399d57d7b,4,Inhibitory,Inhibitory
49f4ad44-a405-4361-823b-3db84d6240f2,3,Excitatory,Excitatory
63a4234d-7634-4138-9623-3d6a3d1c0df0,0,Astrocyte,Astrocyte
69f18ccc-b1eb-47f6-80e0-b887aa2cd1cd,4,Inhibitory,Inhibitory
dbafcdce-0660-4885-b4ad-37b6290935b5,0,Astrocyte,Astrocyte
ff86a735-6683-4537-b862-f1fd37885d13,0,Astrocyte,Astrocyte
48c3f2d3-aef4-4a30-ab71-f3868ebc1d7b,0,Astrocyte,Astrocyte
f9134fee-62d8-45fc-9f0c-8d9e1d21b5fe,1,Endothelial 1,Endothelial
88cfb62a-7526-4202-90d3-4fece2c6c439,1,Endothelial 3,Endothelial
047d20ab-79f9-4536-93a8-9e670ada22f7,3,Excitatory,Excitatory
ea675c57-46dc-48f3-85dc-6a9900958ec4,1,Endothelial 3,Endothelial
e1cea55a-88dc-4454-8ef6-53cb15e39a06,1,Endothelial 1,Endothelial
f44110a3-37c6-4183-bc99-cfba63d7d968,1,Endothelial 2,Endothelial
68b7d296-b13e-4084-bbfc-298589bf0de5,0,Astrocyte,Astrocyte
bc7860fd-482a-4d2b-9701-b1b80fabfe43,4,Inhibitory,Inhibitory
794f330d-b4f2-47c9-92a0-a1feeb48fafc,1,Endothelial 2,Endothelial
29bd4a23-f6f5-4008-bfc9-0fc906903a17,3,Excitatory,Excitatory
7ceb8e4b-24d6-47d9-a36b-7523da791e16,1,Endothelial 1,Endothelial
3f04d34d-21a6-4370-a4a5-7480b599f68b,3,Excitatory,Excitatory
cd93c733-f45b-43f2-9524-f923ff617cc6,4,Inhibitory,Inhibitory
0da72c8b-6e80-4929-b91b-c015c26ab849,3,Excitatory,Excitatory
c26df0a4-71be-4e4a-b654-eb90e0054bb1,1,Endothelial 1,Endothelial
8d5c7842-0118-40a4-a34f-675587e2e051,0,Astrocyte,Astrocyte
68d8a13f-56c4-4e79-97cc-5fdcad2c3740,4,Inhibitory,Inhibitory
d745e514-1778-4a7f-9ddb-01d4f0e4fde8,2,Ependymal,Ependymal
9f9216c3-fd14-40a0-8e3f-d29e533126ec,2,Ependymal,Ependymal
ff1304bb-fb5b-494c-a29c-3697b1262742,4,Inhibitory,Inhibitory
7ddc3814-b75a-4524-a84d-805f4f3c300b,0,Astrocyte,Astrocyte
aaad80cd-7869-4168-b7f7-9d4ae58446f4,3,Excitatory,Excitatory
dc1e168b-53b3-4181-af8a-04d98e27ba52,0,Astrocyte,Astrocyte
d01fca93-0391-4b6f-b1cc-6ebbbb6db2de,3,Excitatory,Excitatory
0d21943d-e45b-4d1f-af84-1285ea2b9691,0,Astrocyte,Astrocyte
08c708ae-2a00-4c7b-a975-4a7816798d2e,2,Ependymal,Ependymal
3a8adb48-398a-4875-9c8a-2dbce5dcebfc,2,Ependymal,Ependymal
0d9d4fab-4db9-41e2-a2ad-a8046f5c9a59,2,Ependymal,Ependymal
5d96244c-0517-48c3-bee9-219b032a8862,2,Ependymal,Ependymal
b5599241-d79d-4e63-b483-fc2f6c86a5d9,2,Ependymal,Ependymal
478f8c68-cb47-47fa-9b4a-66e7ceb638db,1,Endothelial 2,Endothelial
74e5c8c1-f4b5-4a88-9647-47dfa3a8e431,4,Inhibitory,Inhibitory
4e7ce3a8-9150-4d16-bbec-657d4957120b,2,Ependymal,Ependymal
0cfaedd1-3162-425b-913c-672ea44e6f2e,3,Excitatory,Excitatory
35d5cd48-7162-4f56-bd5a-3238723f50f6,0,Astrocyte,Astrocyte
50b1c933-98e4-4c47-b840-5c33a894a040,2,Ependymal,Ependymal
fca93806-5f55-49a6-bcda-849cbc18e3cd,2,Ependymal,Ependymal
9da95dbb-9b7a-4ffb-a881-72a4dbd05d2f,0,Astrocyte,Astrocyte
cdd7354f-d5ef-49d2-9856-9a328da43480,2,Ependymal,Ependymal
ee937af2-08ab-43fa-8048-cb8e2f7d091b,4,Inhibitory,Inhibitory
355c6613-f13e-4c5a-8ed7-4ff72528ee66,2,Ependymal,Ependymal
b4566726-a4ef-4eb2-91ab-1f71bdfdca37,2,Ependymal,Ependymal
e5e5601b-dc8b-4c83-8b39-3ba7539c9855,2,Ependymal,Ependymal
c3945f61-881d-456c-8d61-9a40283f29c0,2,Ependymal,Ependymal
840e5d8c-600e-4bd7-83cd-8ad527987863,2,Ependymal,Ependymal
b63e7015-c029-4a4c-8e5d-5befcded8290,2,Ependymal,Ependymal
d6fe515b-1b9c-4cc6-9846-28b9d1a419cc,2,Ependymal,Ependymal
76648197-19a3-4642-ae55-7a10338114dc,2,Ependymal,Ependymal
321f9d5c-da77-46e4-a7fe-18dc189fac2d,2,Ependymal,Ependymal
2f1fe36b-f456-44c6-b86e-9753113fbe3d,2,Ependymal,Ependymal
95692506-b86d-4f2b-a17f-759d2e4a9272,2,Ependymal,Ependymal
64d6765d-cb6f-497b-b038-da691c9cfa65,2,Ependymal,Ependymal
083c613f-a732-41a3-b59a-2f32df909d43,2,Ependymal,Ependymal
319107cc-874d-44e8-8bde-353d0403061c,2,Ependymal,Ependymal
2e1f4fde-6647-42c6-9912-56ca8105c9bd,2,Ependymal,Ependymal
eb3a39b0-06da-41b5-ba0c-f287b9a0b2df,2,Ependymal,Ependymal
51178849-d83c-4554-b85b-126216de0000,2,Ependymal,Ependymal
12d40b10-24de-4414-8b37-96b75059199a,2,Ependymal,Ependymal
bd6e8bcf-473f-4956-a507-1eb994c4481a,2,Ependymal,Ependymal
8ddbc3bc-bdd4-4891-979f-0753930615e4,2,Ependymal,Ependymal
3f5c7463-b176-48aa-9bcb-4c2a940a2f45,4,Inhibitory,Inhibitory
b1c1bef6-b65d-401a-9aa9-bc78014d909b,2,Ependymal,Ependymal
7b56ddaf-2580-4409-bec9-18ff1ac5e703,2,Ependymal,Ependymal
ab5c48aa-f106-43b5-b31e-c0932d23a738,2,Ependymal,Ependymal
4775c3b0-db73-46c0-a163-679a844648db,2,Ependymal,Ependymal
2da1d30f-3355-4a09-8c4e-7e612ea370c4,2,Ependymal,Ependymal
7ae70681-85a0-4fd7-a0f8-dc6e654c060a,0,Astrocyte,Astrocyte
ca4705a0-e10c-4c72-a73d-69e4523e7b69,2,Ependymal,Ependymal
6994f7a1-2a05-4151-b099-63eb3e6eee8d,2,Ependymal,Ependymal
6f0301c0-b56a-4369-a48f-c69460372891,4,Inhibitory,Inhibitory
44a63c2e-abb5-4fa5-aea9-6a9d6feffd7a,2,Ependymal,Ependymal
692394a2-6ab7-47d4-8c1e-096407e6afb8,0,Astrocyte,Astrocyte
a6bef577-06fe-4c5d-9e79-782c56a6b378,2,Ependymal,Ependymal
10f4a243-287c-48a1-865d-0b2ee4a1b938,2,Ependymal,Ependymal
ad3498be-023b-4efd-b371-dd5f6e27fe8c,2,Ependymal,Ependymal
15fde5a2-83e4-430a-8aad-ce67c0503971,2,Ependymal,Ependymal
3a54c8df-49ba-47c8-888a-491275831152,2,Ependymal,Ependymal
99f66b1d-51c4-414e-95d5-60a66705b304,2,Ependymal,Ependymal
494cc8dc-cb5b-4ae4-98ec-e57763179cf8,2,Ependymal,Ependymal
ecddf457-1040-4a4e-887b-a6a786d89192,2,Ependymal,Ependymal
2ba7a854-f38e-439d-a551-a399873562c6,3,Excitatory,Excitatory
54edfdef-9f96-4613-8ab3-906fd38baaa7,2,Ependymal,Ependymal
b9b12e22-950f-4574-811e-85682ffe3a20,2,Ependymal,Ependymal
e7e21302-50e8-4fc2-a5d7-db3af8124a8d,2,Ependymal,Ependymal
1fbbc7ab-5ea1-49fb-af16-b6f1c1f296fa,0,Astrocyte,Astrocyte
528f1dfb-91cb-43c3-ae22-260c14af956f,0,Astrocyte,Astrocyte
aed791bd-776f-4dd5-9d23-a6fe24ec9b77,2,Ependymal,Ependymal
e07fe47c-0977-4429-b387-c7d7a68afd79,0,Astrocyte,Astrocyte
1aec2a7a-22d1-48ec-a780-4fae5034edb6,2,Ependymal,Ependymal
ccd90dbc-8c1e-4d1c-9ca1-96695b545085,2,Ependymal,Ependymal
cf9ecd66-34f8-4f65-93c7-59981317ba94,0,Astrocyte,Astrocyte
0e25950a-e3ec-4398-806f-6a6caf2de25a,1,Endothelial 1,Endothelial
68b5f0a3-fc0f-480a-bc23-b59f35c6096e,2,Ependymal,Ependymal
7969c5d3-7a08-4024-b579-00b76b5501a3,3,Excitatory,Excitatory
9185d149-8bbf-466d-a36d-a78b22dc472a,2,Ependymal,Ependymal
019a390a-b015-48f3-bcdd-fbacc296d3cd,2,Ependymal,Ependymal
34e00e02-5f30-4182-a5f6-bcb4916d9a4c,2,Ependymal,Ependymal
efc86611-21ba-4477-b766-2e556db32d0b,3,Excitatory,Excitatory
83276520-9ac6-4cd9-9e64-f1529daeb426,2,Ependymal,Ependymal
f1ae47a0-6f91-4ced-bee0-e8debb1509ac,3,Excitatory,Excitatory
c3aec396-9510-4029-b912-05d8c6c94d3d,2,Ependymal,Ependymal
e265113b-d17a-4364-922b-c72988f35360,2,Ependymal,Ependymal
51949687-a74c-4909-94bd-fc90b1ce19b7,3,Excitatory,Excitatory
e2228fc1-a203-4381-a3d8-fbc9ce97e870,2,Ependymal,Ependymal
0a942371-f5d2-401b-b121-a286a6755c25,2,Ependymal,Ependymal
1a812f8f-992f-4190-a2e2-ba89bedd93c7,3,Excitatory,Excitatory
e0f10d9a-e154-4df1-afcb-ed321e4805e7,2,Ependymal,Ependymal
8ca6235b-d281-4ff5-ba46-d6004f81dc47,3,Excitatory,Excitatory
11a3f0e9-d4e8-4725-be63-64ba95607d61,2,Ependymal,Ependymal
5581c23b-6699-4f83-859f-239ab87199b7,1,Endothelial 1,Endothelial
5f7beadc-b7f4-424a-b3b4-68ef4382df4e,2,Ependymal,Ependymal
b53fc29c-2b9c-44cd-b80b-42deac627d98,2,Ependymal,Ependymal
5e7bfd2f-cfc4-4501-b90a-55101c1ef021,2,Ependymal,Ependymal
92e2135c-9df3-44e6-a86e-b3805253d141,2,Ependymal,Ependymal
04aaa4c8-0b87-476d-a3a6-71d07a669909,2,Ependymal,Ependymal
46484faf-67aa-4901-8ca1-5f5fff78d4be,2,Ependymal,Ependymal
1b1fe1bb-9266-4a04-9408-9c584a2e3062,2,Ependymal,Ependymal
08e0d61a-09ea-4d64-b746-bf5579cd87b5,3,Excitatory,Excitatory
d3a5d29d-0284-4119-88f3-850f76e4f45f,0,Astrocyte,Astrocyte
58a721ad-5300-4c2f-8ce5-9fbd0b66a119,4,Inhibitory,Inhibitory
60f729c6-de35-4de1-a88c-aa5d636393ee,3,Excitatory,Excitatory
fd72753b-fce3-45a8-b6ac-5dcba0e69ee9,3,Excitatory,Excitatory
db138941-edbc-4fcf-b5ee-73cce7362539,2,Ependymal,Ependymal
8e249992-9dbf-4b1b-b16a-63fa45a6f912,0,Astrocyte,Astrocyte
2faed428-32dc-4867-b257-2588cc3b7b88,3,Excitatory,Excitatory
375e0098-5aeb-4021-8494-b4a6dff2ab7e,3,Excitatory,Excitatory
b6330068-e70b-424e-9997-8ac1f76bf1e6,3,Excitatory,Excitatory
b4eb526a-2521-4bcd-9fc9-c04d78632983,3,Excitatory,Excitatory
2093ab27-e521-4d26-b1ed-c4a6c2c00bc0,1,Endothelial 1,Endothelial
8f36a286-7826-48f7-88b6-604603171487,3,Excitatory,Excitatory
f450082a-060a-4153-a493-4388db19c810,3,Excitatory,Excitatory
6828c6d5-ac21-4f7e-a462-8391fe1ecb77,3,Excitatory,Excitatory
60aa3dc0-0591-4769-9ff5-1f12aaa73a9c,3,Excitatory,Excitatory
f7aafc98-3354-475c-a190-5215a92e21f3,3,Excitatory,Excitatory
e82540dd-5d09-4c2e-9685-62f4810783b5,3,Excitatory,Excitatory
8cdd6c67-e1b7-4cd3-a278-2d594519f224,3,Excitatory,Excitatory
19fa40ad-40bd-497f-9f77-37b22695271e,3,Excitatory,Excitatory
66e18dba-815d-432a-8e51-e481552dcd65,3,Excitatory,Excitatory
b9e73377-bbc2-4d95-b3dc-8a5cb608fd80,3,Excitatory,Excitatory
52de17f2-8461-4d16-8fac-1ed1ed66e2c2,3,Excitatory,Excitatory
a0bec37e-adb0-4dfd-afa9-5bfe34b85ff3,3,Excitatory,Excitatory
e169de26-2271-4bd4-9a4b-1cf0a4f6cbe6,3,Excitatory,Excitatory
0d192ebe-c667-45a3-8e68-8074da03bf40,3,Excitatory,Excitatory
f3e394be-b145-44a1-800c-4529d45fe39a,3,Excitatory,Excitatory
6746cca1-5a85-40c7-b48a-beda7d451ace,3,Excitatory,Excitatory
f7e88105-22cc-414a-b8a0-67264f542ba3,7,OD Mature 2,OD Mature
dcc09258-e183-4c75-b144-edfb2deb9603,3,Excitatory,Excitatory
76d5fcf2-8716-4873-8cc7-f054d2fb22d5,0,Astrocyte,Astrocyte
f8e9786c-68d9-48e7-b63b-2d70de2fec1a,3,Excitatory,Excitatory
e957a7ad-8728-4fcf-a030-7ccc5fb08d4f,3,Excitatory,Excitatory
1e5bf2e0-46f2-4851-9795-0111b393b7c7,3,Excitatory,Excitatory
0ce3f09f-c3b0-482f-81e6-9c7301398e84,3,Excitatory,Excitatory
cb6a0f8e-9a2f-48d3-acf3-12cd34b042ce,0,Astrocyte,Astrocyte
f9921087-ab6f-44a3-b7c7-dba654ee82bd,0,Astrocyte,Astrocyte
99b3fe69-220f-4229-8deb-e6437c637853,1,Endothelial 3,Endothelial
8e3df933-79eb-4904-8761-90b13f640690,7,OD Mature 1,OD Mature
15b40c33-28b0-4d25-af6c-2fd53e9f4fcd,7,OD Mature 1,OD Mature
777b3597-58de-4d3d-b45c-17c802180fb2,3,Excitatory,Excitatory
54804646-e267-4e51-9069-4d6ff6d8c21c,1,Endothelial 1,Endothelial
0396a116-e825-4f88-ae6c-6bcae749131c,3,Excitatory,Excitatory
9efe9ae1-b7d1-4afd-abde-a4cec940b425,7,OD Mature 2,OD Mature
652d7dc1-0659-4cd7-af7b-f6afbb8e6e07,3,Excitatory,Excitatory
c0916ab2-b22b-4e7a-8581-11bed1de88d4,3,Excitatory,Excitatory
b2dfa0b3-0540-4100-8b14-9f001f754971,3,Excitatory,Excitatory
84a9dc4f-6166-465b-8d4d-6dce3327a1eb,3,Excitatory,Excitatory
30d77c29-ba1f-4c4b-a712-4d3c0fe6d3b9,6,OD Immature 1,OD Immature
44e787e3-492f-4cc0-b89b-b703b63be120,0,Astrocyte,Astrocyte
851be5bd-b5c3-4dc2-95ca-d75e47e5a57c,0,Astrocyte,Astrocyte
7d399725-b0c3-4c42-869d-9983b6c6466c,3,Excitatory,Excitatory
b43f3b09-6f02-4548-a84a-8c029db91a95,3,Excitatory,Excitatory
b8407e98-8d2d-4975-975c-7d2e52d17609,3,Excitatory,Excitatory
85ebe030-d24b-41b5-a9a3-6d283fbb3e2b,3,Excitatory,Excitatory
641f4c89-0dbb-478f-9f24-4a68af13e273,3,Excitatory,Excitatory
fd7f95c1-6377-4232-8e5d-cc06dd8a46d3,3,Excitatory,Excitatory
661e7325-b7af-4c5b-9eda-c4681be914eb,3,Excitatory,Excitatory
0c072a2c-6497-4e55-a12c-bd7fbfa7d18a,3,Excitatory,Excitatory
c1c5cc77-0f63-4f7a-a8ec-9b1b26159660,3,Excitatory,Excitatory
7380976a-01f9-494d-82ad-b0ecb45652fa,3,Excitatory,Excitatory
d09a3667-e7de-4b8b-81a3-83fcab1cbd55,3,Excitatory,Excitatory
0fe4fef7-ecfd-4572-b1ed-04b3d8d8d8ff,0,Astrocyte,Astrocyte
28ae43de-7c25-492c-b449-fc8d32393aa6,3,Excitatory,Excitatory
f0c6bcd2-ec2e-4f47-a994-e410eceab8ca,3,Excitatory,Excitatory
9f0f2d8f-a6be-4af8-a8d9-65bf462d1114,3,Excitatory,Excitatory
f86baa9c-9f3c-48aa-b957-d0fd8dd1302c,3,Excitatory,Excitatory
922bc8d1-ba7d-4cd0-b5eb-c2a967dcbdc5,3,Excitatory,Excitatory
2121d747-c717-4027-b9e0-cb945a7edf50,0,Astrocyte,Astrocyte
cd3e126e-9853-42be-8500-0b812fdc8da0,3,Excitatory,Excitatory
e01ac7e3-651b-4f6f-b96e-ab4a954572dc,3,Excitatory,Excitatory
14b33157-1118-4874-a498-1f9d41a8240f,3,Excitatory,Excitatory
d2cacb04-9631-498f-b0c4-3bef083ab24d,3,Excitatory,Excitatory
7bada7d5-a07a-4275-a6d6-4288783f1b5b,3,Excitatory,Excitatory
de9ae573-9f42-4f7d-886d-7a1b61ed62cb,3,Excitatory,Excitatory
768ab2dc-39b3-4248-a6b2-bbc83e1bfe80,3,Excitatory,Excitatory
dcc59004-8863-401e-a393-dad2e5343cba,3,Excitatory,Excitatory
d43ce931-f6e7-4047-a6a0-ce0d6708fcde,0,Astrocyte,Astrocyte
8e1d2a7d-2c81-418a-9740-b32fcfd92f4e,6,OD Immature 2,OD Immature
4acb3ce3-6b57-4527-bdea-85a55a3d4be1,3,Excitatory,Excitatory
9fbc72f1-59b2-4fb0-9f74-d622c8260b14,0,Astrocyte,Astrocyte
41875a47-b166-4867-9f1e-4c7cf271dc5b,2,Ependymal,Ependymal
42c12877-d767-4ad5-a5d2-4e60a1cc6e88,2,Ependymal,Ependymal
8f0094ad-3d23-4ef2-ac91-0c40a964f4c3,2,Ependymal,Ependymal
8601073f-623d-4e6d-acd8-074445746613,2,Ependymal,Ependymal
32a3ae29-210e-49f1-88db-80132081914e,2,Ependymal,Ependymal
f4e4b161-d480-49fc-8566-26fcf6cadb05,2,Ependymal,Ependymal
c6dd4a7e-dc90-4e62-8709-6cd363b59378,2,Ependymal,Ependymal
3c9bb3cd-c0fa-47ab-8372-b2f7d8224cfc,3,Excitatory,Excitatory
eae77a66-903d-46f2-8488-b88e90a1d2c2,0,Astrocyte,Astrocyte
d8c45f2e-2bc9-4260-b1f3-c7247c3bacc0,2,Ependymal,Ependymal
a8236c44-a717-47a1-b5d8-65e6fed852ec,4,Inhibitory,Inhibitory
9c5a8c80-8f61-4e69-a9c4-2c3531435b69,1,Endothelial 1,Endothelial
1c10a55f-a8cc-44d9-8852-92fc9dedddd1,0,Astrocyte,Astrocyte
d7ec8351-9a9d-4a98-b1e3-2238ef6540a9,0,Astrocyte,Astrocyte
d0e570ee-bdd2-4013-8092-1a26785b53d5,1,Endothelial 3,Endothelial
e0e146fb-1153-462f-b685-7c152d448435,3,Excitatory,Excitatory
13ed9fd2-c328-47c6-bf40-20bd9259f03f,7,OD Mature 2,OD Mature
584c748e-a0fb-4807-a6a6-c9887bf78e67,6,OD Immature 1,OD Immature
5306c7ef-9a0d-43df-8571-f77db740fc42,0,Astrocyte,Astrocyte
de0daf94-ba93-401c-89de-252185c6b46e,1,Endothelial 3,Endothelial
6511757c-3731-419c-8857-e31c9de74087,0,Astrocyte,Astrocyte
c152f758-c45d-40ef-a229-1e07a6efd793,4,Inhibitory,Inhibitory
8b51392a-1dd1-43cb-8e97-b0a78ad86def,0,Astrocyte,Astrocyte
fd5e5dbd-4031-4df1-b748-bff4a55f8bf3,0,Astrocyte,Astrocyte
326543ed-75a7-4611-9040-ce214b9ed8bf,4,Inhibitory,Inhibitory
b31986a6-bff9-4a13-9d23-43b377a6f156,7,OD Mature 1,OD Mature
074b7481-1feb-4b40-a257-0ad8d525f283,4,Inhibitory,Inhibitory
2293d99b-c6cc-40d1-85ac-d7b1552111fd,3,Excitatory,Excitatory
a234bd69-08b4-4f46-878c-622f34b609cc,1,Endothelial 1,Endothelial
57481030-40a7-4383-9543-a2eabdecfe49,3,Excitatory,Excitatory
b3fe1344-e247-408d-b3fc-ddfcaeb5c170,0,Astrocyte,Astrocyte
d54ded74-696d-44fa-9f8f-4aca8cdef89c,3,Excitatory,Excitatory
9b97302a-2881-43bc-ac83-5474aa9669b2,0,Astrocyte,Astrocyte
efefc3a0-5698-4ab5-97ce-a41902fd3cfe,3,Excitatory,Excitatory
dab6fb64-cb8c-4b65-bf38-6effa859fe93,0,Astrocyte,Astrocyte
8b898654-2d6f-4062-a824-81fd0331af25,3,Excitatory,Excitatory
2f99bd58-f53f-41a5-8014-174297d4311d,1,Endothelial 1,Endothelial
0231bd66-29d4-41ee-a866-fe042a281c9f,4,Inhibitory,Inhibitory
8019f1dd-8a25-4d98-a1b5-ec6e7077db32,4,Inhibitory,Inhibitory
4a73ae58-4c6a-4da7-a056-33c40c3177b5,4,Inhibitory,Inhibitory
af6ea612-7e77-4739-b76e-c8465e327511,3,Excitatory,Excitatory
ce55c0d5-3519-40a8-b589-2c77088f1540,4,Inhibitory,Inhibitory
cb3b2a22-76d6-457b-a26c-bf5e326fc99c,0,Astrocyte,Astrocyte
03f6832a-7a3f-4997-ab63-16065155d517,0,Astrocyte,Astrocyte
